Payment_Behavior_!@9#%8,Payment_Behavior_High_spent_Large_value_payments,Payment_Behavior_High_spent_Medium_value_payments,Payment_Behavior_High_spent_Small_value_payments,Payment_Behavior_Low_spent_Large_value_payments,Payment_Behavior_Low_spent_Medium_value_payments,Payment_Behavior_Low_spent_Small_value_payments,Credit_Mix_Bad,Credit_Mix_Good,Credit_Mix_Standard,Credit_Mix__,and auto loan,and credit-builder loan,and debt consolidation loan,and home equity loan,and mortgage loan,and not specified,and payday loan,and personal loan,and student loan,auto loan,credit-builder loan,debt consolidation loan,home equity loan,mortgage loan,not specified,payday loan,personal loan,student loan,Payment_of_Min_Amount_NM,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes,Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,Occupation________,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,Credit_Score
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,41.0,8103.425,572.2854166666667,9,10,32,8.0,47,19.0,28.92,10.0,2944.35,27.58641091781547,19.11904761904762,39.15389972643829,25.244365143230382,282.830276796998,2
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22.0,16520.79,1110.7325,3,5,11,1.0,14,0.0,8.57,2.0,489.96,24.383414198252147,19.11904761904762,13.63552717062582,83.67089625905413,303.76682657032006,0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.0,28287.18,2236.265,4,4,2,1.0,8,9.0,6.87,0.0,1010.16,33.31192440319132,19.11904761904762,15.159223831780109,145.92237541852543,342.5449007496944,0
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44.0,20397.855,1690.82125,1,3,8,1.0,19,3.0,16.04,2.0,961.39,32.90962033493497,19.11904761904762,54272.0,62.95344449610536,346.312246723916,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.0,16603.995,1438.66625,2,3,9,1.0,7,10.0,0.7,0.0,1447.52,29.41803249039014,19.11904761904762,11.010734470754691,126.55856403200109,284.1860457578642,2
1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.0,106271.13,8663.9275,4,7,13,2.0,20,18.0,1.62,2.0,492.06,35.08804365841269,19.11904761904762,34616.0,573.7340067194199,445.7281351145744,2
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28.0,110138.4,9419.2,4,3,11,3.0,16,16.0,1.03,1.0,586.89,39.85970948373652,19.11904761904762,178.18706342651367,132.1912733285018,871.5416632449844,2
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.0,10341.68,761.8066666666667,7,6,16,8.0,42,23.0,4.61,12.0,2712.98,35.37370364054864,19.11904761904762,50.88803778141636,57.38776759857867,237.9048612866717,1
0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,50.0,18128.1,1729.675,3,3,12,4.0,10,20.0,13.91,2.0,372.17,34.820027488751286,19.11904761904762,56.64915907446992,216.271695921571,190.04664500395907,2
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44.0,20949696.0,3221.851666666667,5,5,11,0.0,1,1.0,3.07,0.0,1243.45,37.81883135314426,19.11904761904762,0.0,47.262937870702025,514.9222287959647,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23.0,40305.02,3545.751666666666,5,474,16,6.0,25,14.0,9.44,8.0,1955.11,38.32332402414157,19.11904761904762,196.30165627844207,71.1353634851955,327.13814690302905,2
0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.0,176295.0,14960.25,5,2,9,2.0,9,12.0,1.32,1.0,44.91,46.74514084583928,19.11904761904762,158.37373265256596,196.55679189898535,1381.0944754484487,0
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,45.0,146101.28,12012.106666666668,3,4,9,5.0,20,9.0,19.13,7.0,1311.47,37.82841950008896,19.11904761904762,307.14479792800967,480.4105549319545,825.7081204145187,2
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.0,102432.51,8760.0425,8,4,19,1.0,15,11.0,3.74,2.0,571.65,26.46604827487917,19.11904761904762,72.2007311033508,536.618345339326,527.1851735573232,2
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27.0,15155.01,1473.9175,8,9,21,7.0,21,22.0,7.7,9.0,2525.42,33.469101866626524,19.11904761904762,62.891119517885286,75.16696817256263,189.27179775503924,1
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,8744.865,693.73875,10,5,15,5.0,58,18.0,15.31,8.0,3592.75,26.904287653131718,19.11904761904762,27.76584095680864,29.27309575732537,272.33493828586603,2
0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,25428.7,2016.0583333333327,5,4,15,6.0,6,21.0,11.78,7.0,1167.79,34.37399894350153,19.11904761904762,85.08819787325076,159.37801787740352,237.1396175826791,2
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,57294.2,4699.516666666666,6,3,34,6.0,23,11.0,15.84,8.0,1347.23,31.59604265157388,19.11904761904762,253.7824797136136,478.66431114651846,27.50487580653453,1
0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24.0,83521.24,7162.1033333333335,4,4,14,2.0,9,11.0,15.16,8.0,555.44,25.56860305820661,19.11904761904762,121.27252751221762,288.93625726986284,556.001548551253,2
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,150043.56,12656.63,5,3,11,3.0,1,8.0,9.93,2.0,781.9,37.43792019658305,19.11904761904762,327.4225072933345,518.0678975232323,670.172595183433,2
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,35871.34,3142.278333333333,4,5,5,1.0,10,1.0,9.48,4.0,525.01,38.11765402871776,19.11904761904762,25.049160420227874,106.45835996535789,432.7203129477476,0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.0,58698.08,4917.506666666667,8,4,10,2.0,20,14.0,5.75,4.0,453.31,26.79803630389221,19.11904761904762,91.96271299631606,98.39680419520174,541.391149475149,2
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42.0,88778.4,7635.2,3,7,8,-100.0,5,8.0,4.17,3.0,44.85,33.8068732606692,19.11904761904762,295.3137499703167,399.9046963499224,328.30155367976096,2
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.0,24709.33,2086.1108333333336,5,5,6,3.0,27,13.0,7.0,1.0,413.18,28.991447343464127,19.11904761904762,43.3850460671115,53.19071850505775,362.0353187611641,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15.0,46340.67,3969.7225,8,7,13,5.0,22,17.0,17.42,6.0,791.45,40.13292901967723,19.11904761904762,111.96092753108172,174.9404033947689,370.0709190741494,2
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40.0,53466.60000000001,4156.55,9,6,26,-100.0,21,18.0,9.76,9.0,1402.55,36.269874485852206,19.11904761904762,90.887523470686,125.23295325898071,449.53452327033335,1
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,41.0,39979.96,3374.663333333333,6,5,13,2.0,19,21.0,2.5,3.0,768.55,25.89390234752577,19.11904761904762,63.47612872564126,128.66700647384508,435.323198133847,2
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39.0,49880.68,3936.723333333333,5,16,14,0.0,14,12.0,8.24,3.0,499.95,24.139936860343894,19.11904761904762,0.0,172.58826356898078,511.0840697643527,2
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,47.0,34343.83,3144.9858333333336,3,5,16,0.0,13,19.0,13.37,1.0,319.99,27.01645520796151,19.11904761904762,0.0,228.82043844820217,355.67814488513125,2
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,30624.62,2319.0516666666667,7,7,11,6.0,7,20.0,12.61,7.0,1738.56,28.744239445689125,19.11904761904762,111.84351016105283,139.458857554195,250.60279895141883,2
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,94031.7,8115.975000000001,8,4,13,2.0,17,19.0,8.17,4.0,147.52,30.159664638558574,19.11904761904762,120.45505963035392,113.91642804032593,827.2260123293203,2
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.0,17290.42,1426.868333333333,6,4,31,7.0,6,14.0,16.86,12.0,1594.66,36.66479970272537,19.11904761904762,65.0178289825844,163.3004819821729,204.368522368576,1
0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.0,8983.565,645.6304166666667,6,4,6,2.0,8,16.0,11.25,7.0,1270.65,29.012868661447808,19.11904761904762,9.885124977053865,16.17451414922814,298.5034025403847,2
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.0,19338.105,1569.50875,0,7,8,2.0,6,11.0,9.85,3.0,921.21,32.41885494973874,19.11904761904762,18.790658109540598,73.31304812605667,354.8471687644028,2
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,36.0,65891.85,5326.9875,4,4,5,4.0,22,17.0,10.83,3.0,454.19,29.129715258186565,19.11904761904762,118.88267396744332,64.87383933989052,588.9422366926661,2
0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34.0,58295.16,4590.93,10,7,18,5.0,21,25.0,21.04,10.0,2543.04,31.60288002806561,19.11904761904762,203.3793005520993,95.9293446910593,419.78435475684137,2
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37.0,23027396.0,2121.7466666666664,3,7,6,4.0,22,11.0,9.89,8.0,69.21,26.137409410928555,19.11904761904762,78.42622591697315,82.64655196571864,341.10188878397486,2
0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,34.0,17823.25,1638.270833333333,7,10,30,1289.0,23,17.0,26.45,6.0,3174.97,36.247416308967935,19.11904761904762,80.39427073792389,144.7048806364128,228.7279319589966,1
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0,36047.13,3115.9275,1,7,9,4.0,11,3.0,6.3,2.0,1242.1,38.33625763876481,19.11904761904762,84.43033957404622,180.7624871234666,306.3999233024872,2
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0,42846.39,3670.5325,1600,6,22,7.0,11,16.0,11.44,7.0,1745.53,27.4235706602091,19.11904761904762,146.5273031373101,314.3380849271546,196.18786193553527,1
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.0,29394.88,2626.5733333333333,6,3,8,0.0,30,17.0,7.17,3.0,519.81,39.604728855685686,19.11904761904762,0.0,163.74117092616214,378.9161624071712,2
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22.0,22934.45,1619.2041666666669,5,6,17,3.0,6,17.0,14.45,8.0,829.3,32.22510133471884,19.11904761904762,30.924605898189597,95.42049304277631,325.5753177257008,2
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22.0,70778.4,5849.2,9,5,18,7.0,17,23.0,27.73,6.0,4060.01,31.693203649600957,19.11904761904762,239.64635759053985,152.11487291798673,456.98694281973167,1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32.0,28703.71,2625.975833333333,6,3,8,2.0,21,16.0,12.83,4.0,899.47,40.23503270193665,19.11904761904762,44608.0,131.78693177924563,382.9681366758776,2
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16.0,31736.14,2813.6783333333333,7,9,32,5.0,55,20.0,2.23,12.0,2296.23,31.604084252851976,19.11904761904762,121.34799246448642,178.304315234147,251.7155256347,1
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.0,34680.44,3136.036666666667,3,3,18,0.0,20,10.0,14.72,0.0,551.18,25.468600643113483,19.11904761904762,0.0,326.9149913063703,276.68867536029643,2
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48.0,134775.96,11379.33,0,3,11,3.0,-3,3.0,0.95,2.0,1370.19,29.909215633747788,19.11904761904762,276.83663348475613,337.3377450446277,773.7586214706163,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,9387.13,866.2608333333333,7,7,13,6.0,25,5.0,18.12,6.0,1604.6,40.48252044014792,19.11904761904762,41.932233965046784,33.835911327571594,279.5353868971098,2
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45.0,131890.95,10709.9125,1,3,7,4.0,15,9.0,7.34,2.0,244.18,32.47972614702823,19.11904761904762,320.6760010881472,193.8979768722937,796.4172720395593,1
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,31.0,19942.04,1783.8366666666668,7,9,20,6.0,51,25.0,24.57,12.0,4542.88,37.997828620550926,19.11904761904762,91.45962737941672,87.9403343863452,288.98370490090474,1
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.0,35416.64,3091.3866666666668,8,4,7,1.0,25,17.0,11.18,4.0,671.17,31.14017321378477,19.11904761904762,27.631534608553785,76.15792359390966,455.3492084642032,0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19.0,9067.12,637.5933333333334,10,5,30,6.0,25,22.0,20.79,12.0,2563.0,29.703233782198943,19.11904761904762,39.71022376605856,55.24941274119882,258.799696826076,2
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,52.0,74766.86,6025.571666666668,4,7,2,3.0,13,11.0,3.82,1.0,107.57,25.30465330943797,19.11904761904762,153.39499394571286,476.9237458944663,252.2384268264876,1
0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,26.0,14414.25,1351.1875,10,10,16,9.0,47,25.0,6.74,8.0,2558.21,38.53032958829743,19.11904761904762,82.19569260077354,102.50881692899893,220.41424047022755,1
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51.0,40639.06,3572.588333333333,1,1,3,0.0,0,0.0,2.5,4.0,853.92,30.56291633812995,19.11904761904762,0.0,88.78813611024704,528.4706972230863,0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25.0,17628.0,1625.0,7,4,18,6.0,5,17.0,18.2,7.0,1443.38,28.71802336349293,19.11904761904762,79.65160692884068,140.14836171998556,232.7000313511737,2
0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0,8422.385,873.8654166666665,3,5,14,4.0,16,20.0,12.61,8.0,62.66,30.873086923696384,19.11904761904762,18.912982049554977,80.68892702073086,277.78463259638085,2
0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17.0,13347.835,1064.3195833333332,5,7,19,2.0,11,19.0,18.66,4.0,536.5,23.000683566665963,19.11904761904762,15.75804685932174,102.33821405955148,278.3356974144601,2
0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.0,17492.31,1564.6925,7,9,27,3.0,44,15.0,15.15,7.0,2105.3,30.70656719397203,19.11904761904762,23.282682425480555,61.8813321336096,361.3052354409099,2
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,21.0,33337.84,2909.153333333333,9,9,24,7.0,44,24.0,29.64,12.0,3652.25,33.68178097178769,19.11904761904762,136.80995946791714,168.12244251709396,245.98293134832215,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21.0,15088.35,1231.3625,7,8,29,3.0,38,19.0,9.88,11.0,2126.67,28.18316729445448,19.11904761904762,37.10487867370514,68.5958770427344,277.43549428356044,1
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24.0,59807.61,4976.9675,10,10,30,9.0,14,15.0,18.0,6.0,3126.29,34.90279200643985,19.11904761904762,442.7665564250509,96.807882596233,113.70078865609892,2
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18.0,22931.66,1863.9716666666664,3,6,5,0.0,27,14.0,4.87,2.0,834.51,27.494562391812217,19.11904761904762,0.0,229.47198623211804,246.9251804345486,2
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,33828.19,2917.015833333333,3,7,5,0.0,26,19.0,10.16,1.0,1123.09,29.34412880271388,19.11904761904762,0.0,75.86916517325938,495.832418160074,2
0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39.0,19453.42,1861.118333333333,10,10,17,6.0,43,21.0,27.13,9.0,3327.05,28.67604049167975,19.11904761904762,50.70183619684549,76.87001005130772,318.53998708518014,1
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31.0,17416.5,1560.375,6,7,31,6.0,5,11.0,12.9,12.0,2505.52,35.327360783081105,19.11904761904762,65.22298548843214,19.64796258585848,321.16655192570937,1
0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54.0,31199.43,2800.9525,3,5,8,4.0,11,10.0,2.93,4.0,1399.03,32.742375288789376,19.11904761904762,55.57160667369293,171.38058252963532,313.14306079667176,1
0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31.0,127672.24,10668.353333333334,8,7,19,4.0,20,13.0,0.76,3.0,504.03,41.9968432679562,19.11904761904762,289.02915452909315,84.48385311313261,933.3223256911076,2
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,16360.215,1410.35125,3,6,18,4.0,27,10.0,15.52,6.0,453.29,29.053268066230693,19.11904761904762,38.79655820605485,51.312028952862406,340.9265378410828,2
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,53.0,26693.06,2437.4216666666666,7,5,6,-100.0,8,20.0,10.72,1.0,592.33,27.50729944994173,19.11904761904762,53.254642829701226,108.80441618435214,341.6831076526133,2
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,18.0,18083.015,1780.9179166666663,0,5,6,1.0,7,4.0,4.78,3.0,796.31,32.588151047439425,19.11904761904762,8.350875465140536,74.92864679157381,344.8122694099523,0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,21.0,126115.56,10304.63,8,7,19,4.0,15,14.0,9.72,3.0,1208.29,29.50935910358872,19.11904761904762,389.00751141795655,304.7163243237688,596.7391642582746,2
0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45.0,46390.56,3851.88,10,5,22,5.0,16,15.0,29.72,7.0,3766.41,35.0422379240873,19.11904761904762,102.01292200026658,116.54998240443616,416.6250955952973,1
